handle,ID String,Tweet,Retweet,Reply,Total,#tweets,#followers,#friends,Joining Date,n-cubit related %age,Score-English,Score-Universal,Score-Network,Score-Content,Score-Sentiment,Score-Temporal,Score-Friend,Score-User
AgamSaran6,863760432452034560,0,1,0,1,17,15,45,Sun May 14 14:10:07 2017,0.0588235294118,0.74,0.56,0.89,0.81,0.6,0.875521268103,0.87,0.767931034483
AgamSaxena10,863613098854236160,1,0,0,1,1,1,0,Sun May 14 04:33:02 2017,1.0,0.9,0.983532829531,0.802706715068,0.98,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AgamSha75435211,863600548691542016,1,0,0,1,2,1,10,Sun May 14 03:43:10 2017,0.5,0.46,0.34,0.803186734523,0.439,0.361346662576,0.3,0.793147133651,0.54
AgamSha77862143,863465200577642499,1,0,0,1,1,0,1,Sat May 13 18:45:21 2017,1.0,0.997142857143,0.789786602043,0.840246053348,1.0,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AgamSha94970603,863421116257153024,1,1,0,2,2,0,0,Sat May 13 15:50:10 2017,1.0,0.7,0.57,0.775604697263,0.8,0.77,0.787951843463,0.34,0.55
AgamSrivastav12,863731605994479616,0,1,0,1,3,0,22,Sun May 14 12:23:57 2017,0.333333333333,0.74,0.59,0.776301438646,0.74,0.73,0.813790910232,0.88,0.47
AgamVerma11,863303137146290177,0,2,0,2,20,8,3,Sat May 13 08:01:22 2017,0.1,0.52,0.6,0.81,0.81,0.65,0.64,0.75,0.5
AgamVerma13,863700445616799744,1,0,0,1,1,1,0,Sun May 14 10:20:07 2017,1.0,0.87,0.983532829531,0.802706715068,0.91,0.53,0.787951843463,0.793147133651,0.783886357497
Agam_4747,863590829381664768,1,0,0,1,3,5,31,Sun May 14 03:04:33 2017,0.333333333333,0.5,0.48,0.58,0.72,0.79,0.63,0.22,0.55
Agamkapoor10,863424834285514758,0,1,0,1,1,1,1,Sat May 13 16:04:56 2017,1.0,0.64,0.55,0.28,0.59,0.42,0.78,0.43,0.46
Agamsaroop84,862762930638659584,1,0,0,1,1,3,0,Thu May 11 20:14:46 2017,1.0,0.96,0.787833735569,0.803186734523,0.76,0.99,0.787951843463,0.793147133651,0.783886357497
Agamsatsangi1,863684351313293312,0,1,0,1,18,1,1,Sun May 14 09:16:10 2017,0.0555555555556,0.66,0.58,0.78,0.79,0.57,0.839128231158,0.87,0.62
Agamsharan2,863580394029031424,0,4,0,4,10,8,88,Sun May 14 02:23:05 2017,0.4,0.608181818182,0.66,0.63,0.69,0.76,0.74,0.52,0.82
Agamv2009,863441466634289153,1,0,0,1,1,2,1,Sat May 13 17:11:02 2017,1.0,0.65,0.787833735569,0.803186734523,0.17,0.79,0.787951843463,0.793147133651,0.783886357497
Agamyadav13,862313735456780291,1,0,0,1,2,1,3,Wed May 10 14:29:50 2017,0.5,0.64,0.63,0.797621863222,0.75,0.73,0.787951843463,0.88,0.54
AgarwalArsh,863618615588925440,1,0,0,1,1,7,58,Sun May 14 04:54:57 2017,1.0,0.96,0.789786602043,0.840246053348,0.97,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Agent_Mcadam,195293052,0,1,0,1,2199,12995,724,Sun Sep 26 09:31:57 2010,0.000454752160073,0.4,0.47,0.2,0.5,0.57,0.52,0.55,0.5
AggarwaSharan,863618523913900033,1,0,0,1,1,1,31,Sun May 14 04:54:36 2017,1.0,0.45,0.784150146454,0.803186734523,0.41,0.9,0.787951843463,0.64,0.783886357497
AggarwalBodh,863662748185407488,1,0,0,1,3,1,15,Sun May 14 07:50:20 2017,0.333333333333,0.76,0.48,0.880790820499,0.78,0.8,0.79,0.238390220235,0.56
AhBasudeo,863342907583070208,0,1,0,1,26,1,11,Sat May 13 10:39:24 2017,0.0384615384615,0.62,0.56,0.49,0.75,0.84,0.84,0.437887906714,0.51
AhluwaliaDev,863735576889090048,1,0,0,1,1,0,0,Sun May 14 12:39:43 2017,1.0,0.77,0.983532829531,0.802706715068,0.58,0.92,0.787951843463,0.793147133651,0.783886357497
AhluwaliaRani,863615748434006016,1,0,0,1,1,35,98,Sun May 14 04:43:34 2017,1.0,0.75,0.720662168714,0.851193999288,0.66,0.12,0.787951843463,0.63,0.783886357497
Aishwar51670654,863609931748036608,0,1,0,1,6,34,95,Sun May 14 04:20:27 2017,0.166666666667,0.53,0.54,0.7375,0.69,0.7,0.75,0.64,0.49
AishwaryaKumaw1,863756625181593600,0,0,1,1,1,0,1,Sun May 14 14:03:22 2017,1.0,0.87,0.787833735569,0.803186734523,0.9,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Aishwaryav99,862780445229973505,1,0,0,1,1,2,17,Thu May 11 21:24:22 2017,1.0,0.8,0.789786602043,0.840246053348,0.97,0.4,0.787951843463,0.793147133651,0.783886357497
AjaiKum84232500,862330230635196416,1,0,0,1,2,0,0,Wed May 10 15:35:23 2017,0.5,0.82,0.638823529412,0.797621863222,0.68,0.81,0.787951843463,0.88,0.527617021277
AjaibSaroop,863603313882800128,1,0,0,1,2,0,0,Sun May 14 03:54:09 2017,0.5,0.63,0.657709042627,0.840246053348,0.47,0.76,0.98,0.793147133651,0.39
Ajanakirani1,863570355520143360,1,0,0,1,1,1,1,Sun May 14 01:43:11 2017,1.0,0.99,0.789786602043,0.840246053348,0.98,0.361346662576,0.787951843463,0.793147133651,0.783886357497
AjarPrakash1,864157682072027138,1,0,0,1,1,1,1,Mon May 15 16:37:01 2017,1.0,0.75,0.983532829531,0.802706715068,0.71,0.82,0.787951843463,0.793147133651,0.783886357497
Ajay51596487,863308878695600128,1,0,0,1,1,4,22,Sat May 13 08:24:11 2017,1.0,0.99,0.789786602043,0.840246053348,0.98,0.361346662576,0.787951843463,0.793147133651,0.783886357497
Ajay521,864101162735124482,0,1,0,1,2,0,1,Mon May 15 12:52:26 2017,0.5,0.685,0.67,0.776301438646,0.74,0.64,0.774184947478,0.88,0.747617021277
AjayAhuja5870,862500820524441601,1,0,0,1,11,10,9,Thu May 11 02:53:14 2017,0.0909090909091,0.5,0.35,0.767397039897,0.69,0.89,0.91,0.793147133651,0.26
AjayBha74088082,842047149986598913,0,1,0,1,240,50,67,Wed Mar 15 16:17:39 2017,0.00416666666667,0.32,0.15,0.05,0.41,0.29,0.07,0.33,0.2
AjayBhutani7,863253234554519552,2,1,0,3,14,2,6,Sat May 13 04:43:04 2017,0.214285714286,0.56,0.56,0.8,0.71,0.76,0.67,0.66,0.56
AjayKir32880043,863550482089824256,0,1,0,1,13,1,1,Sun May 14 00:24:13 2017,0.0769230769231,0.59,0.55,0.89,0.7,0.53,0.92,0.75,0.73
AjayKum16488559,863626631059058688,0,1,0,1,3,0,1,Sun May 14 05:26:49 2017,0.333333333333,0.68,0.6,0.776301438646,0.86,0.64,0.81173646592,0.88,0.607617021277
